stationID,stationName,stationModel,Address,City,State,postalCode,sgName,sgname,Lat,Long,Charger type,Charger type (legend)
1:206257,NYC FLEET / DEP_LFRK103+104,CT4020-HD2-GW-LTE,96-08 57th Ave,Corona,New York,11368,"DEP, DEP_LFRK103+104, Dept of Environmental Protection, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.735909405788334,-73.863582043046,Level 2,Level 2
1:206261,NYC FLEET / DEP_LFRK117+118,CT4020-HD-GW,58-17 Junction Blvd,Flushing,New York,11373,"DEP, DEP_LFRK117+118, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.73578697734203,-73.86400418643876,Level 2,Level 2
1:206353,NYC FLEET / DEP_LFRK105+106,CT4020-HD-GW,96-08 57th Ave,Corona,New York,11368,"DEP, DEP_LFRK105+106, Dept of Environmental Protection, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, ChargePoint Assure Validated, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.7358541449446,-73.86370869360292,Level 2,Level 2
1:206355,NYC FLEET / DEP_LFRK101+102,CT4020-HD-GW,96-08 57th Ave,Corona,New York,11368,"DEP, DEP_LFRK101+102, Dept of Environmental Protection, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.735918610578594,-73.8635797323115,Level 2,Level 2
1:206357,NYC FLEET / DEP_LFRK115+116,CT4020-HD-GW,58-17 Junction Blvd,Flushing,New York,11373,"DEP, DEP_LFRK115+116, Dept of Environmental Protection, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.7358052687765,-73.86399613981172,Level 2,Level 2
1:2064241,NYC FLEET / DEP_WARDS_1_L3,CPE250C-500-CCS1-CHD,104 B Rd,New York,New York,10035,"DEP, DEP_WARDS_1_L3, DC Fast Chargers, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.787037,-73.92507,Level 3,Level 3
1:2071501,NYC FLEET / DEPNTWNCRK_5_L3,CPE250C-500-CCS1-CHD,319 Greenpoint Ave,Greenpoint,New York,11222,"DEP, DEPNTWNCRK_2_L3, DC Fast Chargers, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, ChargePoint Assure Validated, DC Stations, Jason's Territory by county, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.732353,-73.94682,Level 3,Level 3
1:2073261,NYC FLEET / NYPDHQ_1PP_2_L3,CPE250C-500-CCS1-CHD,29 Avenue of the Finest,New York,New York,10038,"NYPD, NYPDHQ_1PP_2_L3, DC Fast Chargers, Workplace EV Charging Pilot, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, 001pairedcpe250 usa, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.710342,-74.002,Level 3,Level 3
1:2073741,NYC FLEET / OEMHQ_2_L3,CPE250C-500-CCS1-CHD,165 Cadman Plz E,Downtown Brooklyn,New York,11201,"DCAS Managed, OEMHQ_2_L3, DC Fast Chargers, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, ChargePoint Assure Validated, DC Stations, Jason's Territory by county, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.699444,-73.98907,Level 3,Level 3
1:2090131,NYC FLEET / NYCHA_MBMO_1,CT4010-HD-GW,1980 Lexington Ave,New York,New York,10035,"DCAS Managed, NYCHA_MBMO_1, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.80161,-73.9398,Level 2,Level 2
1:210341,NYC FLEET / OEMHQCADMAN-3,CT600-GW1-RFID,165 Cadman Plaza E,Brooklyn,New York,11201,"DCAS Managed, OEMHQCADMAN-3, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, VIS TO Some, non-home, DoE_All_States, Unreachable Needs Service Group, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, Unreachable Device OTABlacklist",,40.6991927258092,-73.98911885886082,Level 2,Level 2
1:210389,NYC FLEET / OEMHQCADMAN-4,CT600-GW1-RFID,165 Cadman Plaza E,Brooklyn,New York,11201,"DCAS Managed, OEMHQCADMAN-4, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, ATT 3G SUNSET MAP, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, VIS TO Some, non-home, DoE_All_States, Unreachable Needs Service Group, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, Unreachable Device OTABlacklist",,40.6991927258092,-73.98914970426443,Level 2,Level 2
1:210589,NYC FLEET / OEMHQCADMAN-2,CT600-GW1-RFID,165 Cadman Plaza E,Brooklyn,New York,11201,"DCAS Managed, OEMHQCADMAN-2, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, ATT 3G SUNSET MAP, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, VIS TO Some, non-home, DoE_All_States, Unreachable Needs Service Group, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, Unreachable Device OTABlacklist",,40.69919069230978,-73.98909337787512,Level 2,Level 2
1:210599,NYC FLEET / OEMHQCADMAN-1,CT600-GW1-RFID,165 Cadman Plaza E,Brooklyn,New York,11201,"DCAS Managed, OEMHQCADMAN-1, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, ATT 3G SUNSET MAP, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, VIS TO Some, non-home, DoE_All_States, Unreachable Needs Service Group, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, Unreachable Device OTABlacklist",,40.69918967556003,-73.98906253247145,Level 2,Level 2
1:2112531,NYC FLEET / NYPDHQ_1PP_6_L3,CPE250C-500-CCS1-CHD,17 Frankfort St,New York,New York,10038,"NYPD, NYPDHQ_1PP_6_L3, DC Fast Chargers, Workplace EV Charging Pilot, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, 001pairedcpe250 usa, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.71078,-74.00291,Level 3,Level 3
1:2114271,NYC FLEET / NYPDHQ_1PP_5_L3,CPE250C-500-CCS1-CHD,Rose St,New York,New York,10038,"NYPD, NYPDHQ_1PP_5_L3, DC Fast Chargers, Workplace EV Charging Pilot, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, 001pairedcpe250 usa, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.71135686748843,-74.00319781349182,Level 3,Level 3
1:211597,NYC FLEET / DOE_B&GHS-1,CPF25,1700 Fulton St,Brooklyn,New York,11213,"DOE, DOE_B&GHSG-1, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, ATT 3G SUNSET MAP, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, Fleet - CPF Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, 0001CPF25_PK, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.67892270000001,-73.93159412698367,Level 2,Level 2
1:2116611,NYC FLEET / DOT_WLMSBG_1_L3,CPE250C-500-CCS1-CHD,101 Varick Ave,Brooklyn,New York,11237,"DOT, DOT_WLMSBG_1_L3, DC Fast Chargers, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, Jason's Territory by county, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, No OOS, NYC Boros All Drivers, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CPE250_7.5.4.09_stations",,40.7088777,-73.9279403,Level 3,Level 3
1:2117131,NYC FLEET / OEMWAREHSE_2_L3,CPE250C-500-CCS1-CHD,930 Flushing Ave,East Williamsburg,New York,11206,"DCAS Managed, OEMWAREHSE_2_L3, DC Fast Chargers, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, Jason's Territory by county, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.702213,-73.935394,Level 3,Level 3
1:2120321,NYC FLEET / NYPDHQ_1PP10_L3,CPE250C-500-CCS1-CHD,1 Police Plaza Path,New York,New York,10038,"NYPD, NYPDHQ_1PP_10_L3, DC Fast Chargers, Workplace EV Charging Pilot, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, NYC Boros All Drivers, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, 001pairedcpe250 usa, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, Unreachable Needs Service Group, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, Unreachable Device OTABlacklist",,40.712135,-74.001976,Level 3,Level 3
1:213817,NYC FLEET / DPRFLUSHING3A-B,CT4020-HD-GW,8 Olmsted Dr,Corona,New York,11368,"DPR, DPRFLUSHING3A-B, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.75177095854036,-73.848688369819,Level 2,Level 2
1:213825,NYC FLEET / DPRFLUSHING2A-B,CT4020-HD2-GW-LTE,8 Olmsted Dr,Corona,New York,11368,"DPR, DPRFLUSHING2A-B, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.751765430752435,-73.84868944860102,Level 2,Level 2
1:213827,NYC FLEET / DPROLMSTD#16A-B,CT4020-HD2-GW-LTE,6 Olmsted Dr,Corona,New York,11368,"DPR, DPROLMSTD#16A-B, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.751579502553355,-73.84882872733499,Level 2,Level 2
1:213829,NYC FLEET / DPRFLUSHING4A-B,CT4020-HD2-GW-LTE,8 Olmsted Dr,Corona,New York,11368,"DPR, DPRFLUSHING4A-B, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.75184442100221,-73.84873539523215,Level 2,Level 2
1:213837,NYC FLEET / DPRFLUSHING1A-B,CT4020-HD2-GW-LTE,8 Olmsted Dr,Corona,New York,11368,"DPR, DPRFLUSHING1A-B, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.7517207168658,-73.84866411565673,Level 2,Level 2
1:213841,NYC FLEET / DPROLMSTD#17A-B,CT4020-HD-GW,6 Olmsted Dr,Corona,New York,11368,"DPR, DPROLMSTD#17A-B, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.75150567921071,-73.84878517294698,Level 2,Level 2
1:213885,NYC FLEET / DPRFLUSHING5A-B,CT4020-HD2-GW-LTE,8 Olmsted Dr,Corona,New York,11368,"DPR, DPRFLUSHING5A-B, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.751879742622144,-73.84876149737966,Level 2,Level 2
1:213891,NYC FLEET / DPRBXFORST#9A-B,CT4020-HD-GW,1831 UNIONPORT RD,BRONX,New York,10462,"DPR, DPRBXFORST#9A-B, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.84703722961172,-73.86960260747912,Level 2,Level 2
